"","x"
"79012",FALSE
"79013",FALSE
"79014",FALSE
"79015",FALSE
"79016",FALSE
"79017",FALSE
"79018",FALSE
"79019",FALSE
"79020",FALSE
"79021",FALSE
"79022",FALSE
"79023",FALSE
"79024",FALSE
"79025",FALSE
"79026",FALSE
"79027",FALSE
"79028",FALSE
"79029",FALSE
"79030",FALSE
"79031",FALSE
"79032",FALSE
"79033",FALSE
"79034",FALSE
"79035",FALSE
"79036",FALSE
"79037",FALSE
"79038",FALSE
"79039",FALSE
"79040",FALSE
"79041",FALSE
"79042",FALSE
"79043",FALSE
"79044",FALSE
"79045",FALSE
"79046",FALSE
"79047",FALSE
"79048",FALSE
"79049",FALSE
"79050",FALSE
"79051",FALSE
"79052",FALSE
"79053",FALSE
"79054",FALSE
"79055",FALSE
"79056",FALSE
"79057",FALSE
"79058",FALSE
"79059",FALSE
"79060",FALSE
"79061",FALSE
"79062",FALSE
"79063",FALSE
"79064",FALSE
"79065",FALSE
"79066",FALSE
"79067",FALSE
"79068",FALSE
"79069",FALSE
"79070",FALSE
"79071",FALSE
"79072",FALSE
"79073",FALSE
"79074",FALSE
"79075",FALSE
"79076",FALSE
"79077",FALSE
"79078",FALSE
"79079",FALSE
"79080",FALSE
"79081",FALSE
"79082",FALSE
"79083",FALSE
"79084",FALSE
"79085",FALSE
"79086",FALSE
"79087",FALSE
"79088",FALSE
"79089",FALSE
"79090",FALSE
"79091",FALSE
"79092",FALSE
"79093",FALSE
"79094",FALSE
"79095",FALSE
"79096",FALSE
"79097",FALSE
"79098",FALSE
"79099",FALSE
"79100",FALSE
"79101",FALSE
"79102",FALSE
"79103",FALSE
"79104",FALSE
"79105",FALSE
"79106",FALSE
"79107",FALSE
"79108",FALSE
"79109",FALSE
"79110",FALSE
"79111",FALSE
"79112",FALSE
"79113",FALSE
"79114",FALSE
"79115",FALSE
"79116",FALSE
"79117",FALSE
"79118",FALSE
"79119",FALSE
"79120",FALSE
"79121",FALSE
"79122",FALSE
"79123",FALSE
"79124",FALSE
"79125",FALSE
"79126",FALSE
"79127",FALSE
"79128",FALSE
"79129",FALSE
"79130",FALSE
"79131",FALSE
"79132",FALSE
"79133",FALSE
"79134",FALSE
"79135",FALSE
"79136",FALSE
"79137",FALSE
"79138",FALSE
"79139",FALSE
"79140",FALSE
"79141",FALSE
"79142",FALSE
"79143",FALSE
"79144",FALSE
"79145",FALSE
"79146",FALSE
"79147",FALSE
"79148",FALSE
"79149",FALSE
"79150",FALSE
"79151",FALSE
"79152",FALSE
"79153",FALSE
"79154",FALSE
"79155",FALSE
"79156",FALSE
"79157",FALSE
"79158",FALSE
"79159",FALSE
"79160",FALSE
"79161",FALSE
"79162",FALSE
"79163",FALSE
"79164",FALSE
"79165",FALSE
"79166",FALSE
"79167",FALSE
"79168",FALSE
"79169",FALSE
"79170",FALSE
"79171",FALSE
"79172",FALSE
"79173",FALSE
"79174",FALSE
"79175",FALSE
"79176",FALSE
"79177",FALSE
"79178",FALSE
"79179",FALSE
"79180",FALSE
"79181",FALSE
"79182",FALSE
"79183",FALSE
"79184",FALSE
"79185",FALSE
"79186",FALSE
"79187",FALSE
"79188",FALSE
"79189",FALSE
"79190",FALSE
"79191",FALSE
"79192",FALSE
"79193",FALSE
"79194",FALSE
"79195",FALSE
"79196",FALSE
"79197",FALSE
"79198",FALSE
"79199",FALSE
"79200",FALSE
"79201",FALSE
"79202",FALSE
"79203",FALSE
"79204",FALSE
"79205",FALSE
"79206",FALSE
"79207",FALSE
"79208",FALSE
"79209",FALSE
"79210",FALSE
"79211",FALSE
"79212",FALSE
"79213",FALSE
"79214",FALSE
"79215",FALSE
"79216",FALSE
"79217",FALSE
"79218",FALSE
"79219",FALSE
"79220",FALSE
"79221",FALSE
"79222",FALSE
"79223",FALSE
"79224",FALSE
"79225",FALSE
"79226",FALSE
"79227",FALSE
"79228",FALSE
"79229",FALSE
"79230",FALSE
"79231",FALSE
"79232",FALSE
"79233",FALSE
"79234",FALSE
"79235",FALSE
"79236",FALSE
"79237",FALSE
"79238",FALSE
"79239",FALSE
"79240",FALSE
"79241",FALSE
"79242",FALSE
"79243",FALSE
"79244",FALSE
"79245",FALSE
"79246",FALSE
"79247",FALSE
"79248",FALSE
"79249",FALSE
"79250",FALSE
"79251",FALSE
"79252",FALSE
"79253",FALSE
"79254",FALSE
"79255",FALSE
"79256",FALSE
"79257",FALSE
"79258",FALSE
"79259",FALSE
"79260",FALSE
"79261",FALSE
"79262",FALSE
"79263",FALSE
"79264",FALSE
"79265",FALSE
"79266",FALSE
"79267",FALSE
"79268",FALSE
"79269",FALSE
"79270",FALSE
"79271",FALSE
"79272",FALSE
"79273",FALSE
"79274",FALSE
"79275",FALSE
"79276",FALSE
"79277",FALSE
"79278",FALSE
"79279",FALSE
"79280",FALSE
"79281",FALSE
"79282",FALSE
"79283",FALSE
"79284",FALSE
"79285",FALSE
"79286",FALSE
"79287",FALSE
"79288",FALSE
"79289",FALSE
"79290",FALSE
"79291",FALSE
"79292",FALSE
"79293",FALSE
"79294",FALSE
"79295",FALSE
"79296",FALSE
"79297",FALSE
"79298",FALSE
"79299",FALSE
"79300",FALSE
"79301",FALSE
"79302",FALSE
"79303",FALSE
"79304",FALSE
"79305",FALSE
"79306",FALSE
"79307",FALSE
"79308",FALSE
"79309",FALSE
"79310",FALSE
"79311",FALSE
"79312",FALSE
"79313",FALSE
"79314",FALSE
"79315",FALSE
"79316",FALSE
"79317",FALSE
"79318",FALSE
"79319",FALSE
"79320",FALSE
"79321",FALSE
"79322",FALSE
"79323",FALSE
"79324",FALSE
"79325",FALSE
"79326",FALSE
"79327",FALSE
"79328",FALSE
"79329",FALSE
"79330",FALSE
"79331",FALSE
"79332",FALSE
"79333",FALSE
"79334",FALSE
"79335",FALSE
"79336",FALSE
"79337",FALSE
"79338",FALSE
"79339",FALSE
"79340",FALSE
"79341",FALSE
"79342",FALSE
"79343",FALSE
"79344",FALSE
"79345",FALSE
"79346",FALSE
"79347",FALSE
"79348",FALSE
"79349",FALSE
"79350",FALSE
"79351",FALSE
"79352",FALSE
"79353",FALSE
"79354",FALSE
"79355",FALSE
"79356",FALSE
"79357",FALSE
"79358",FALSE
"79359",FALSE
"79360",FALSE
"79361",FALSE
"79362",FALSE
"79363",FALSE
"79364",FALSE
"79365",FALSE
"79366",FALSE
"79367",FALSE
"79368",FALSE
"79369",FALSE
"79370",FALSE
"79371",FALSE
"79372",FALSE
"79373",FALSE
"79374",FALSE
"79375",FALSE
"79376",FALSE
"79377",FALSE
"79378",FALSE
"79379",FALSE
"79380",FALSE
"79381",FALSE
"79382",FALSE
"79383",FALSE
"79384",FALSE
"79385",FALSE
"79386",FALSE
"79387",FALSE
"79388",FALSE
"79389",FALSE
"79390",FALSE
"79391",FALSE
"79392",FALSE
"79393",FALSE
"79394",FALSE
"79395",FALSE
"79396",FALSE
"79397",FALSE
"79398",FALSE
"79399",FALSE
"79400",FALSE
"79401",FALSE
"79402",FALSE
"79403",FALSE
"79404",FALSE
"79405",FALSE
"79406",FALSE
"79407",FALSE
"79408",FALSE
"79409",FALSE
"79410",FALSE
"79411",FALSE
"79412",FALSE
"79413",FALSE
"79414",FALSE
"79415",FALSE
"79416",FALSE
"79417",FALSE
"79418",FALSE
"79419",FALSE
"79420",FALSE
"79421",FALSE
"79422",FALSE
"79423",FALSE
"79424",FALSE
"79425",FALSE
"79426",FALSE
"79427",FALSE
"79428",FALSE
"79429",FALSE
"79430",FALSE
"79431",FALSE
"79432",FALSE
"79433",FALSE
"79434",FALSE
"79435",FALSE
"79436",FALSE
"79437",FALSE
"79438",FALSE
"79439",FALSE
"79440",FALSE
"79441",FALSE
"79442",FALSE
"79443",FALSE
"79444",FALSE
"79445",FALSE
"79446",FALSE
"79447",FALSE
"79448",FALSE
"79449",FALSE
"79450",FALSE
"79451",FALSE
"79452",FALSE
"79453",FALSE
"79454",FALSE
"79455",FALSE
"79456",FALSE
"79457",FALSE
"79458",FALSE
"79459",FALSE
"79460",FALSE
"79461",FALSE
"79462",FALSE
"79463",FALSE
"79464",FALSE
"79465",FALSE
"79466",FALSE
"79467",FALSE
"79468",FALSE
"79469",FALSE
"79470",FALSE
"79471",FALSE
"79472",FALSE
"79473",FALSE
"79474",FALSE
"79475",FALSE
"79476",FALSE
"79477",FALSE
"79478",FALSE
"79479",FALSE
"79480",FALSE
"79481",FALSE
"79482",FALSE
"79483",FALSE
"79484",FALSE
"79485",FALSE
"79486",FALSE
"79487",FALSE
"79488",FALSE
"79489",FALSE
"79490",FALSE
"79491",FALSE
"79492",FALSE
"79493",FALSE
"79494",FALSE
"79495",FALSE
"79496",FALSE
"79497",FALSE
"79498",FALSE
"79499",FALSE
"79500",FALSE
"79501",FALSE
"79502",FALSE
"79503",FALSE
"79504",FALSE
"79505",FALSE
"79506",FALSE
"79507",FALSE
"79508",FALSE
"79509",FALSE
"79510",FALSE
"79511",FALSE
"79512",FALSE
"79513",FALSE
"79514",FALSE
"79515",FALSE
"79516",FALSE
"79517",FALSE
"79518",FALSE
"79519",FALSE
"79520",FALSE
"79521",FALSE
"79522",FALSE
"79523",FALSE
"79524",FALSE
"79525",FALSE
"79526",FALSE
"79527",FALSE
"79528",FALSE
"79529",FALSE
"79530",FALSE
"79531",FALSE
"79532",FALSE
"79533",FALSE
"79534",FALSE
"79535",FALSE
"79536",FALSE
"79537",FALSE
"79538",FALSE
"79539",FALSE
"79540",FALSE
"79541",FALSE
"79542",FALSE
"79543",FALSE
"79544",FALSE
"79545",FALSE
"79546",FALSE
"79547",FALSE
"79548",FALSE
"79549",FALSE
"79550",FALSE
"79551",FALSE
"79552",FALSE
"79553",FALSE
"79554",FALSE
"79555",FALSE
"79556",FALSE
"79557",FALSE
"79558",FALSE
"79559",FALSE
"79560",FALSE
"79561",FALSE
"79562",FALSE
"79563",FALSE
"79564",FALSE
"79565",FALSE
"79566",FALSE
"79567",FALSE
"79568",FALSE
"79569",FALSE
"79570",FALSE
"79571",FALSE
"79572",FALSE
"79573",FALSE
"79574",FALSE
"79575",FALSE
"79576",FALSE
"79577",FALSE
"79578",FALSE
"79579",FALSE
"79580",FALSE
"79581",FALSE
"79582",FALSE
"79583",FALSE
"79584",FALSE
"79585",FALSE
"79586",FALSE
"79587",FALSE
"79588",FALSE
"79589",FALSE
"79590",FALSE
"79591",FALSE
"79592",FALSE
"79593",FALSE
"79594",FALSE
"79595",FALSE
"79596",FALSE
"79597",FALSE
"79598",FALSE
"79599",FALSE
"79600",FALSE
"79601",FALSE
"79602",FALSE
"79603",FALSE
"79604",FALSE
"79605",FALSE
"79606",FALSE
"79607",FALSE
"79608",FALSE
"79609",FALSE
"79610",FALSE
"79611",FALSE
"79612",FALSE
"79613",FALSE
"79614",FALSE
"79615",FALSE
"79616",FALSE
"79617",FALSE
"79618",FALSE
"79619",FALSE
"79620",FALSE
"79621",FALSE
"79622",FALSE
"79623",FALSE
"79624",FALSE
"79625",FALSE
"79626",FALSE
"79627",FALSE
"79628",FALSE
"79629",FALSE
"79630",FALSE
"79631",FALSE
"79632",FALSE
"79633",FALSE
"79634",FALSE
"79635",FALSE
"79636",FALSE
"79637",FALSE
"79638",FALSE
"79639",FALSE
"79640",FALSE
"79641",FALSE
"79642",FALSE
"79643",FALSE
"79644",FALSE
"79645",FALSE
"79646",FALSE
"79647",FALSE
"79648",FALSE
"79649",FALSE
"79650",FALSE
"79651",FALSE
"79652",FALSE
"79653",FALSE
"79654",FALSE
"79655",FALSE
"79656",FALSE
"79657",FALSE
"79658",FALSE
"79659",FALSE
"79660",FALSE
"79661",FALSE
"79662",FALSE
"79663",FALSE
"79664",FALSE
"79665",FALSE
"79666",FALSE
"79667",FALSE
"79668",FALSE
"79669",FALSE
"79670",FALSE
"79671",FALSE
"79672",FALSE
"79673",FALSE
"79674",FALSE
"79675",FALSE
"79676",FALSE
"79677",FALSE
"79678",FALSE
"79679",FALSE
"79680",FALSE
"79681",FALSE
"79682",FALSE
"79683",FALSE
"79684",FALSE
"79685",FALSE
"79686",FALSE
"79687",FALSE
"79688",FALSE
"79689",FALSE
"79690",FALSE
"79691",FALSE
"79692",FALSE
"79693",FALSE
"79694",FALSE
"79695",FALSE
"79696",FALSE
"79697",FALSE
"79698",FALSE
"79699",FALSE
"79700",FALSE
"79701",FALSE
"79702",FALSE
"79703",FALSE
"79704",FALSE
"79705",FALSE
"79706",FALSE
"79707",FALSE
"79708",FALSE
"79709",FALSE
"79710",FALSE
"79711",FALSE
"79712",FALSE
"79713",FALSE
"79714",FALSE
"79715",FALSE
"79716",FALSE
"79717",FALSE
"79718",FALSE
"79719",FALSE
"79720",FALSE
"79721",FALSE
"79722",FALSE
"79723",FALSE
"79724",FALSE
"79725",FALSE
"79726",FALSE
"79727",FALSE
"79728",FALSE
"79729",FALSE
"79730",FALSE
"79731",FALSE
"79732",FALSE
"79733",FALSE
"79734",FALSE
"79735",FALSE
"79736",FALSE
"79737",FALSE
"79738",FALSE
"79739",FALSE
"79740",FALSE
"79741",FALSE
"79742",FALSE
"79743",FALSE
"79744",FALSE
"79745",FALSE
"79746",FALSE
"79747",FALSE
"79748",FALSE
"79749",FALSE
"79750",FALSE
"79751",FALSE
"79752",FALSE
"79753",FALSE
"79754",FALSE
"79755",FALSE
"79756",FALSE
"79757",FALSE
"79758",FALSE
"79759",FALSE
"79760",FALSE
"79761",FALSE
"79762",FALSE
"79763",FALSE
"79764",FALSE
"79765",FALSE
"79766",FALSE
"79767",FALSE
"79768",FALSE
"79769",FALSE
"79770",FALSE
"79771",FALSE
"79772",FALSE
"79773",FALSE
"79774",FALSE
"79775",FALSE
"79776",FALSE
"79777",FALSE
"79778",FALSE
"79779",FALSE
"79780",FALSE
"79781",FALSE
"79782",FALSE
"79783",FALSE
"79784",FALSE
"79785",FALSE
"79786",FALSE
"79787",FALSE
"79788",FALSE
"79789",FALSE
"79790",FALSE
"79791",FALSE
"79792",FALSE
"79793",FALSE
"79794",FALSE
"79795",FALSE
"79796",FALSE
"79797",FALSE
"79798",FALSE
"79799",FALSE
"79800",FALSE
"79801",FALSE
"79802",FALSE
"79803",FALSE
"79804",FALSE
"79805",FALSE
"79806",FALSE
"79807",FALSE
"79808",FALSE
"79809",FALSE
"79810",FALSE
"79811",FALSE
"79812",FALSE
"79813",FALSE
"79814",FALSE
"79815",FALSE
"79816",FALSE
"79817",FALSE
"79818",FALSE
"79819",FALSE
"79820",FALSE
"79821",FALSE
"79822",FALSE
"79823",FALSE
"79824",FALSE
"79825",FALSE
"79826",FALSE
"79827",FALSE
"79828",FALSE
"79829",FALSE
"79830",FALSE
"79831",FALSE
"79832",FALSE
"79833",FALSE
"79834",FALSE
"79835",FALSE
"79836",FALSE
"79837",FALSE
"79838",FALSE
"79839",FALSE
"79840",FALSE
"79841",FALSE
"79842",FALSE
"79843",FALSE
"79844",FALSE
"79845",FALSE
"79846",FALSE
"79847",FALSE
"79848",FALSE
"79849",FALSE
"79850",FALSE
"79851",FALSE
"79852",FALSE
"79853",FALSE
"79854",FALSE
"79855",FALSE
"79856",FALSE
"79857",FALSE
"79858",FALSE
"79859",FALSE
"79860",FALSE
"79861",FALSE
"79862",FALSE
"79863",FALSE
"79864",FALSE
"79865",FALSE
"79866",FALSE
"79867",FALSE
"79868",FALSE
"79869",FALSE
"79870",FALSE
"79871",FALSE
"79872",FALSE
"79873",FALSE
"79874",FALSE
"79875",FALSE
"79876",FALSE
"79877",FALSE
"79878",FALSE
"79879",FALSE
"79880",FALSE
"79881",FALSE
"79882",FALSE
"79883",FALSE
"79884",FALSE
"79885",FALSE
"79886",FALSE
"79887",FALSE
"79888",FALSE
"79889",FALSE
"79890",FALSE
"79891",FALSE
"79892",FALSE
"79893",FALSE
"79894",FALSE
"79895",FALSE
"79896",FALSE
"79897",FALSE
"79898",FALSE
"79899",FALSE
"79900",FALSE
"79901",FALSE
"79902",FALSE
"79903",FALSE
"79904",FALSE
"79905",FALSE
"79906",FALSE
"79907",FALSE
"79908",FALSE
"79909",FALSE
"79910",FALSE
"79911",FALSE
"79912",FALSE
"79913",FALSE
"79914",FALSE
"79915",FALSE
"79916",FALSE
"79917",FALSE
"79918",FALSE
"79919",FALSE
"79920",FALSE
"79921",FALSE
"79922",FALSE
"79923",FALSE
"79924",FALSE
"79925",FALSE
"79926",FALSE
"79927",FALSE
"79928",FALSE
"79929",FALSE
"79930",FALSE
"79931",FALSE
"79932",FALSE
"79933",FALSE
"79934",FALSE
"79935",FALSE
"79936",FALSE
"79937",FALSE
"79938",FALSE
"79939",FALSE
"79940",FALSE
"79941",FALSE
"79942",FALSE
"79943",FALSE
"79944",FALSE
"79945",FALSE
"79946",FALSE
"79947",FALSE
"79948",FALSE
"79949",FALSE
"79950",FALSE
"79951",FALSE
"79952",FALSE
"79953",FALSE
"79954",FALSE
"79955",FALSE
"79956",FALSE
"79957",FALSE
"79958",FALSE
"79959",FALSE
"79960",FALSE
"79961",FALSE
"79962",FALSE
"79963",FALSE
"79964",FALSE
"79965",FALSE
"79966",FALSE
"79967",FALSE
"79968",FALSE
"79969",FALSE
"79970",FALSE
"79971",FALSE
"79972",FALSE
"79973",FALSE
"79974",FALSE
"79975",FALSE
"79976",FALSE
"79977",FALSE
"79978",FALSE
"79979",FALSE
"79980",FALSE
"79981",FALSE
"79982",FALSE
"79983",FALSE
"79984",FALSE
"79985",FALSE
"79986",FALSE
"79987",FALSE
"79988",FALSE
"79989",FALSE
"79990",FALSE
"79991",FALSE
"79992",FALSE
"79993",FALSE
"79994",FALSE
"79995",FALSE
"79996",FALSE
"79997",FALSE
"79998",FALSE
"79999",FALSE
"80000",FALSE
"80001",FALSE
"80002",FALSE
"80003",FALSE
"80004",FALSE
"80005",FALSE
"80006",FALSE
"80007",FALSE
"80008",FALSE
"80009",FALSE
"80010",FALSE
"80011",FALSE
"80012",FALSE
"80013",FALSE
"80014",FALSE
"80015",FALSE
"80016",FALSE
"80017",FALSE
"80018",FALSE
"80019",FALSE
"80020",FALSE
"80021",FALSE
"80022",FALSE
"80023",FALSE
"80024",FALSE
"80025",FALSE
"80026",FALSE
"80027",FALSE
"80028",FALSE
"80029",FALSE
"80030",TRUE
"80031",FALSE
"80032",FALSE
"80033",FALSE
"80034",FALSE
"80035",FALSE
"80036",FALSE
"80037",FALSE
"80038",FALSE
"80039",FALSE
"80040",FALSE
"80041",FALSE
"80042",FALSE
"80043",FALSE
"80044",FALSE
"80045",FALSE
"80046",FALSE
"80047",FALSE
"80048",FALSE
"80049",FALSE
"80050",FALSE
"80051",FALSE
"80052",FALSE
"80053",FALSE
"80054",FALSE
"80055",FALSE
"80056",FALSE
"80057",FALSE
"80058",FALSE
"80059",FALSE
"80060",FALSE
"80061",FALSE
"80062",FALSE
"80063",FALSE
"80064",FALSE
"80065",FALSE
"80066",FALSE
"80067",FALSE
"80068",FALSE
"80069",FALSE
"80070",FALSE
"80071",FALSE
"80072",FALSE
"80073",FALSE
"80074",FALSE
"80075",FALSE
"80076",FALSE
"80077",FALSE
"80078",FALSE
"80079",FALSE
"80080",FALSE
"80081",FALSE
"80082",FALSE
"80083",FALSE
"80084",FALSE
"80085",FALSE
"80086",FALSE
"80087",FALSE
"80088",FALSE
"80089",FALSE
"80090",FALSE
"80091",FALSE
"80092",FALSE
"80093",FALSE
"80094",FALSE
"80095",FALSE
"80096",FALSE
"80097",FALSE
"80098",FALSE
"80099",FALSE
"80100",FALSE
"80101",FALSE
"80102",FALSE
"80103",FALSE
"80104",FALSE
"80105",FALSE
"80106",FALSE
"80107",FALSE
"80108",FALSE
"80109",FALSE
"80110",FALSE
"80111",FALSE
"80112",FALSE
"80113",FALSE
"80114",FALSE
"80115",FALSE
"80116",FALSE
"80117",FALSE
"80118",FALSE
"80119",FALSE
"80120",FALSE
"80121",FALSE
"80122",FALSE
"80123",FALSE
"80124",FALSE
"80125",FALSE
"80126",FALSE
"80127",FALSE
"80128",FALSE
"80129",FALSE
"80130",FALSE
"80131",FALSE
"80132",FALSE
"80133",FALSE
"80134",FALSE
"80135",FALSE
"80136",FALSE
"80137",FALSE
"80138",FALSE
"80139",FALSE
"80140",FALSE
"80141",FALSE
"80142",FALSE
"80143",FALSE
"80144",FALSE
"80145",FALSE
"80146",FALSE
"80147",FALSE
"80148",FALSE
"80149",FALSE
"80150",FALSE
"80151",FALSE
"80152",FALSE
"80153",FALSE
"80154",FALSE
"80155",FALSE
"80156",FALSE
"80157",FALSE
"80158",FALSE
"80159",FALSE
"80160",FALSE
"80161",FALSE
"80162",FALSE
"80163",FALSE
"80164",FALSE
"80165",FALSE
"80166",FALSE
"80167",FALSE
"80168",FALSE
"80169",FALSE
"80170",FALSE
"80171",FALSE
"80172",FALSE
"80173",FALSE
"80174",FALSE
"80175",FALSE
"80176",FALSE
"80177",FALSE
"80178",FALSE
"80179",FALSE
"80180",FALSE
"80181",FALSE
"80182",FALSE
"80183",FALSE
"80184",FALSE
"80185",FALSE
"80186",FALSE
"80187",FALSE
"80188",FALSE
"80189",FALSE
"80190",FALSE
"80191",FALSE
"80192",FALSE
"80193",FALSE
"80194",FALSE
"80195",FALSE
"80196",FALSE
"80197",FALSE
"80198",FALSE
"80199",FALSE
"80200",FALSE
"80201",FALSE
"80202",FALSE
"80203",FALSE
"80204",FALSE
"80205",FALSE
"80206",FALSE
"80207",FALSE
"80208",FALSE
"80209",FALSE
"80210",FALSE
"80211",FALSE
"80212",FALSE
"80213",FALSE
"80214",FALSE
"80215",FALSE
"80216",FALSE
"80217",FALSE
"80218",FALSE
"80219",FALSE
"80220",FALSE
"80221",FALSE
"80222",FALSE
"80223",FALSE
"80224",FALSE
"80225",FALSE
"80226",FALSE
"80227",FALSE
"80228",FALSE
"80229",FALSE
"80230",FALSE
"80231",FALSE
"80232",FALSE
"80233",FALSE
"80234",FALSE
"80235",FALSE
"80236",FALSE
"80237",FALSE
"80238",FALSE
"80239",FALSE
"80240",FALSE
"80241",FALSE
"80242",FALSE
"80243",FALSE
"80244",FALSE
"80245",FALSE
"80246",FALSE
"80247",FALSE
"80248",FALSE
"80249",FALSE
"80250",FALSE
"80251",FALSE
"80252",FALSE
"80253",FALSE
"80254",FALSE
"80255",FALSE
"80256",FALSE
"80257",FALSE
"80258",FALSE
"80259",FALSE
"80260",FALSE
"80261",FALSE
"80262",FALSE
"80263",FALSE
"80264",FALSE
"80265",FALSE
"80266",FALSE
"80267",FALSE
"80268",FALSE
"80269",FALSE
"80270",FALSE
"80271",FALSE
"80272",FALSE
"80273",FALSE
"80274",FALSE
"80275",FALSE
"80276",FALSE
"80277",FALSE
"80278",FALSE
"80279",FALSE
"80280",FALSE
"80281",FALSE
"80282",FALSE
"80283",FALSE
"80284",FALSE
"80285",FALSE
"80286",FALSE
"80287",FALSE
"80288",FALSE
"80289",FALSE
"80290",FALSE
"80291",FALSE
"80292",FALSE
"80293",FALSE
"80294",FALSE
"80295",FALSE
"80296",FALSE
"80297",FALSE
"80298",FALSE
"80299",FALSE
"80300",FALSE
"80301",FALSE
"80302",FALSE
"80303",FALSE
"80304",FALSE
"80305",FALSE
"80306",FALSE
"80307",FALSE
"80308",FALSE
"80309",FALSE
"80310",FALSE
"80311",FALSE
"80312",FALSE
"80313",FALSE
"80314",FALSE
"80315",FALSE
"80316",FALSE
"80317",FALSE
"80318",FALSE
"80319",FALSE
"80320",FALSE
"80321",FALSE
"80322",FALSE
"80323",FALSE
"80324",FALSE
"80325",FALSE
"80326",FALSE
"80327",FALSE
"80328",FALSE
"80329",FALSE
"80330",FALSE
"80331",FALSE
"80332",FALSE
"80333",FALSE
"80334",FALSE
"80335",FALSE
"80336",FALSE
"80337",FALSE
"80338",FALSE
"80339",FALSE
"80340",FALSE
"80341",FALSE
"80342",FALSE
"80343",FALSE
"80344",FALSE
"80345",FALSE
"80346",FALSE
"80347",FALSE
"80348",FALSE
"80349",FALSE
"80350",FALSE
"80351",FALSE
"80352",FALSE
"80353",FALSE
"80354",FALSE
"80355",FALSE
"80356",FALSE
"80357",FALSE
"80358",FALSE
"80359",FALSE
"80360",FALSE
"80361",FALSE
"80362",FALSE
"80363",FALSE
"80364",FALSE
"80365",FALSE
"80366",FALSE
"80367",FALSE
"80368",FALSE
"80369",FALSE
"80370",FALSE
"80371",FALSE
"80372",FALSE
"80373",FALSE
"80374",FALSE
"80375",FALSE
"80376",FALSE
"80377",FALSE
"80378",FALSE
"80379",FALSE
"80380",FALSE
"80381",FALSE
"80382",FALSE
"80383",FALSE
"80384",FALSE
"80385",FALSE
"80386",FALSE
"80387",FALSE
"80388",FALSE
"80389",FALSE
"80390",FALSE
"80391",FALSE
"80392",FALSE
"80393",FALSE
"80394",FALSE
"80395",FALSE
"80396",FALSE
"80397",FALSE
"80398",FALSE
"80399",FALSE
"80400",FALSE
"80401",FALSE
"80402",FALSE
"80403",FALSE
"80404",FALSE
"80405",FALSE
"80406",FALSE
"80407",FALSE
"80408",FALSE
"80409",FALSE
"80410",FALSE
"80411",FALSE
"80412",FALSE
"80413",FALSE
"80414",FALSE
"80415",FALSE
"80416",FALSE
"80417",FALSE
"80418",FALSE
"80419",FALSE
"80420",FALSE
"80421",FALSE
"80422",FALSE
"80423",FALSE
"80424",FALSE
"80425",FALSE
"80426",FALSE
"80427",FALSE
"80428",FALSE
"80429",FALSE
"80430",FALSE
"80431",FALSE
"80432",FALSE
"80433",FALSE
"80434",FALSE
"80435",FALSE
"80436",FALSE
"80437",FALSE
"80438",FALSE
"80439",FALSE
"80440",FALSE
"80441",FALSE
"80442",FALSE
"80443",FALSE
"80444",FALSE
"80445",FALSE
"80446",FALSE
"80447",FALSE
"80448",FALSE
"80449",FALSE
"80450",FALSE
"80451",FALSE
"80452",FALSE
"80453",FALSE
"80454",FALSE
"80455",FALSE
"80456",FALSE
"80457",FALSE
"80458",FALSE
"80459",FALSE
"80460",FALSE
"80461",FALSE
"80462",FALSE
"80463",FALSE
"80464",FALSE
"80465",FALSE
"80466",FALSE
"80467",FALSE
"80468",FALSE
"80469",FALSE
"80470",FALSE
"80471",FALSE
"80472",FALSE
"80473",FALSE
"80474",FALSE
"80475",FALSE
"80476",FALSE
"80477",FALSE
"80478",FALSE
"80479",FALSE
"80480",FALSE
"80481",FALSE
"80482",FALSE
"80483",FALSE
"80484",FALSE
"80485",FALSE
"80486",FALSE
"80487",FALSE
"80488",FALSE
"80489",FALSE
"80490",FALSE
"80491",FALSE
"80492",FALSE
"80493",FALSE
"80494",FALSE
"80495",FALSE
"80496",FALSE
"80497",FALSE
"80498",FALSE
"80499",FALSE
"80500",FALSE
"80501",FALSE
"80502",FALSE
"80503",FALSE
"80504",FALSE
"80505",FALSE
"80506",FALSE
"80507",FALSE
"80508",FALSE
"80509",FALSE
"80510",FALSE
"80511",FALSE
"80512",FALSE
"80513",FALSE
"80514",FALSE
"80515",FALSE
"80516",FALSE
"80517",FALSE
"80518",FALSE
"80519",FALSE
"80520",FALSE
"80521",FALSE
"80522",FALSE
"80523",FALSE
"80524",FALSE
"80525",FALSE
"80526",FALSE
"80527",FALSE
"80528",FALSE
"80529",FALSE
"80530",FALSE
"80531",FALSE
"80532",FALSE
"80533",FALSE
"80534",FALSE
"80535",FALSE
"80536",FALSE
"80537",FALSE
"80538",FALSE
"80539",FALSE
"80540",FALSE
"80541",FALSE
"80542",FALSE
"80543",FALSE
"80544",FALSE
"80545",FALSE
"80546",FALSE
"80547",FALSE
"80548",FALSE
"80549",FALSE
"80550",FALSE
"80551",FALSE
"80552",FALSE
"80553",FALSE
"80554",FALSE
"80555",FALSE
"80556",FALSE
"80557",FALSE
"80558",TRUE
"80559",TRUE
"80560",TRUE
"80561",TRUE
"80562",TRUE
"80563",TRUE
"80564",TRUE
"80565",TRUE
"80566",TRUE
